sweep,arm,rep,utc_start,wall_s,build_label,build_sha,build_dir,device,model,models_path,call_path,echo,test_variant,test_file_sha256,tests,outcome,exit_code,crash_kind,last_step,n_tests,n_passed,n_failed,n_skipped,case_outcomes,failure_detail,string_prompt_present,chat_history_prompt_present,add_request_prompt_present,string_result_type,chat_history_result_type,add_request_generated_id_count,add_request_negative_ids,echo_text_sha256,result_text_sha256,result_line,prompt_token_count,load_s,peak_rss_mb,build_type,generator,tokenizers_submodule,ov_version,transformers,optimum_intel,gpu_driver,run_artifact_id
pytest_matrix,P_prhead_gemma3_cpu,3,20260907T172937Z,0.59,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,ALL_THREE_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,none,True,True,True,GenerationResult,GenerationResult,19,False,cb1be488dcbf83b8ddbe9484cb3cda6e34366ad93223549f803a721a688957c6,n/a:pytest_matrix,n/a:pytest_matrix,10,0.25,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_gemma3_cpu_rep3_20260907T172937Z.probe.json
pytest_matrix,P_base_gemma3_cpu,1,20260907T172938Z,2.7,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_base_gemma3_cpu,2,20260907T172940Z,2.67,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_base_gemma3_cpu,3,20260907T172943Z,2.45,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_prhead_gemma3_gpu,1,20260907T172945Z,0.99,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,ALL_THREE_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,none,True,True,True,GenerationResult,GenerationResult,19,False,cb1be488dcbf83b8ddbe9484cb3cda6e34366ad93223549f803a721a688957c6,n/a:pytest_matrix,n/a:pytest_matrix,10,0.579,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_gemma3_gpu_rep1_20260907T172946Z.probe.json
pytest_matrix,P_prhead_gemma3_gpu,2,20260907T172946Z,1.0,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,ALL_THREE_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,none,True,True,True,GenerationResult,GenerationResult,19,False,cb1be488dcbf83b8ddbe9484cb3cda6e34366ad93223549f803a721a688957c6,n/a:pytest_matrix,n/a:pytest_matrix,10,0.563,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_gemma3_gpu_rep2_20260907T172947Z.probe.json
pytest_matrix,P_prhead_gemma3_gpu,3,20260907T172947Z,0.97,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,ALL_THREE_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,none,True,True,True,GenerationResult,GenerationResult,19,False,cb1be488dcbf83b8ddbe9484cb3cda6e34366ad93223549f803a721a688957c6,n/a:pytest_matrix,n/a:pytest_matrix,10,0.562,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_gemma3_gpu_rep3_20260907T172948Z.probe.json
pytest_matrix,P_base_gemma3_gpu,1,20260907T172948Z,3.24,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_base_gemma3_gpu,2,20260907T172952Z,3.26,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_base_gemma3_gpu,3,20260907T172955Z,3.24,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,GPU,optimum-intel-internal-testing/tiny-random-gemma3,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,CRASH_ACCESS_VIOLATION,3221225477,access_violation_0xC0000005,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,child exited 3221225477 (0xC0000005) with no output; stderr[:300]='',n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:pytest_matrix,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,a:probe
pytest_matrix,P_prhead_qwen2vl_gpu_unsupported,1,20260907T172958Z,0.94,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-qwen2vl,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,NOT_ALL_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,string:RuntimeError; chat_history:RuntimeError; add_request:RuntimeError,exc:RuntimeError,exc:RuntimeError,exc:RuntimeError,n/a,n/a,n/a,n/a,n/a,n/a:pytest_matrix,n/a:pytest_matrix,unreachable:pipeline_construction_failed,0.672,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_qwen2vl_gpu_unsupported_rep1_20260907T172958Z.probe.json
pytest_matrix,P_prhead_qwen2vl_gpu_unsupported,2,20260907T172959Z,0.92,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-qwen2vl,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,NOT_ALL_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,string:RuntimeError; chat_history:RuntimeError; add_request:RuntimeError,exc:RuntimeError,exc:RuntimeError,exc:RuntimeError,n/a,n/a,n/a,n/a,n/a,n/a:pytest_matrix,n/a:pytest_matrix,unreachable:pipeline_construction_failed,0.672,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_qwen2vl_gpu_unsupported_rep2_20260907T172959Z.probe.json
pytest_matrix,P_prhead_qwen2vl_gpu_unsupported,3,20260907T173000Z,0.94,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,GPU,optimum-intel-internal-testing/tiny-random-qwen2vl,n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,n/a,n/a:probe,echo_probe_three_paths,NOT_ALL_PRESENT,n/a:probe,none,n/a:pytest_matrix,n/a:probe,n/a:probe,n/a:probe,n/a:probe,n/a:probe,string:RuntimeError; chat_history:RuntimeError; add_request:RuntimeError,exc:RuntimeError,exc:RuntimeError,exc:RuntimeError,n/a,n/a,n/a,n/a,n/a,n/a:pytest_matrix,n/a:pytest_matrix,unreachable:pipeline_construction_failed,0.656,n/a:probe,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,P_prhead_qwen2vl_gpu_unsupported_rep3_20260907T173000Z.probe.json
pytest_matrix,A_prhead_shipped_cpu_close,1,20260907T173001Z,8.03,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,MODEL_IDS[0],n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,V0_shipped.py,cd2add486410fa2b8b0719d78df128b2ebb308213161e7af7105ca140798c3a0,test_vlm_pipeline.py::test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request,XFAIL_OR_SKIP,0,none,n/a:pytest_matrix,1,0,0,1,test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request=skipped,AttributeError: 'DynamicCache' object has no attribute 'get_usable_length'. Ticket CVS-175110,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest_matrix,n/a:pytest_matrix,n/a:pytest,n/a:pytest,620.9,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,A_prhead_shipped_cpu_close_rep1_20260907T173001Z.row.json
pytest_matrix,A_prhead_shipped_cpu_close,2,20260907T173009Z,7.52,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,MODEL_IDS[0],n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,V0_shipped.py,cd2add486410fa2b8b0719d78df128b2ebb308213161e7af7105ca140798c3a0,test_vlm_pipeline.py::test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request,XFAIL_OR_SKIP,0,none,n/a:pytest_matrix,1,0,0,1,test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request=skipped,AttributeError: 'DynamicCache' object has no attribute 'get_usable_length'. Ticket CVS-175110,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest_matrix,n/a:pytest_matrix,n/a:pytest,n/a:pytest,620.9,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,A_prhead_shipped_cpu_close_rep2_20260907T173009Z.row.json
pytest_matrix,A_prhead_shipped_cpu_close,3,20260907T173016Z,7.51,prhead,e6fced66b1b8ccc685fe9ce8c10f199f5c095418,build/pr_head/,CPU,MODEL_IDS[0],n/a:selected_by_fixture,n/a:whole_test,true:set_inside_the_test,V0_shipped.py,cd2add486410fa2b8b0719d78df128b2ebb308213161e7af7105ca140798c3a0,test_vlm_pipeline.py::test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request,XFAIL_OR_SKIP,0,none,n/a:pytest_matrix,1,0,0,1,test_vlm_prompt_ids_reach_sampler_for_chat_history_and_add_request=skipped,AttributeError: 'DynamicCache' object has no attribute 'get_usable_length'. Ticket CVS-175110,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest,n/a:pytest_matrix,n/a:pytest_matrix,n/a:pytest,n/a:pytest,621.0,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,A_prhead_shipped_cpu_close_rep3_20260907T173016Z.row.json
echo_sweep,base_gemma3_CPU_string_echotrue,1,20260907T173024Z,0.56,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echotrue_rep1_20260907T173024Z.txt
echo_sweep,base_gemma3_CPU_string_echotrue,2,20260907T173025Z,0.55,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echotrue_rep2_20260907T173025Z.txt
echo_sweep,base_gemma3_CPU_string_echotrue,3,20260907T173025Z,0.55,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,true,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,75a36557bd2529c3f8378d94060c97a5e80a8822130c055080972aa3c24db278,RESULT text='user\nUnique sampler prompt sentinel 4368\nmodel\nстрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echotrue_rep3_20260907T173025Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echotrue,1,20260907T173026Z,2.69,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echotrue_rep1_20260907T173026Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echotrue,2,20260907T173029Z,2.59,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echotrue_rep2_20260907T173029Z.txt
echo_sweep,base_gemma3_CPU_chat_history_echotrue,3,20260907T173031Z,2.33,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,chat_history,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP generate(list[ChatHistory]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_chat_history_echotrue_rep3_20260907T173031Z.txt
echo_sweep,base_gemma3_CPU_add_request_echotrue,1,20260907T173033Z,2.31,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echotrue_rep1_20260907T173033Z.txt
echo_sweep,base_gemma3_CPU_add_request_echotrue,2,20260907T173036Z,2.31,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echotrue_rep2_20260907T173036Z.txt
echo_sweep,base_gemma3_CPU_add_request_echotrue,3,20260907T173038Z,2.27,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,add_request,true,n/a:no_pytest,n/a:no_pytest,one_path.py,CRASH,3221225477,access_violation_0xC0000005,STEP add_request,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:no_result_line,n/a:no_result_line,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_add_request_echotrue_rep3_20260907T173038Z.txt
echo_sweep,base_gemma3_CPU_string_echofalse,1,20260907T173040Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echofalse_rep1_20260907T173040Z.txt
echo_sweep,base_gemma3_CPU_string_echofalse,2,20260907T173041Z,0.53,base,c9fff70b9f960bdb0c484fe0c2c1bed9d697bbaf,build/merge_base/,CPU,gemma3,model_cache/optimum-intel-internal-testing/tiny-random-gemma3,string,false,n/a:no_pytest,n/a:no_pytest,one_path.py,COMPLETED,0,none,STEP generate(list[str]),n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,153a2f682829cc4464b334a1b86dabf2a77d28734d310ffa54d7e98e83b542af,RESULT text='стрі',n/a:echo_sweep,n/a:echo_sweep,n/a:echo_sweep,Release,Ninja,824033c3061d73d50784872248cdb55aa04674aa,2026.5.0.dev20260903,5.0.0,2.2.0.dev0+4f1a926,32.0.101.8991,base_gemma3_CPU_string_echofalse_rep2_20260907T173041Z.txt
